Currency Pair,Price
EUR/USD,1.535310434841732
EUR/USD,1.5321125091280212
EUR/USD,1.5321241912398933
EUR/USD,1.5284188512342607
EUR/USD,1.5218050033903323
EUR/USD,1.5265913641930233
EUR/USD,1.5255242511546188
EUR/USD,1.5330377180102395
EUR/USD,1.5345240973720873
EUR/USD,1.5299661347697306
EUR/USD,1.5322782012677794
EUR/USD,1.5394143552190163
EUR/USD,1.531471879906292
EUR/USD,1.5228046461607867
EUR/USD,1.5154183558686412
EUR/USD,1.5198249303908629
EUR/USD,1.520036507188238
EUR/USD,1.5160281554028883
EUR/USD,1.5069352242654026
EUR/USD,1.4998493234961812
EUR/USD,1.505358656691483
EUR/USD,1.4963184862068288
EUR/USD,1.5033899391065724
EUR/USD,1.495635261636718
EUR/USD,1.493947626426857
EUR/USD,1.4844777603968424
EUR/USD,1.4909668907007814
EUR/USD,1.490890213160377
EUR/USD,1.4947936875891916
EUR/USD,1.4893501049253297
EUR/USD,1.481234001675627
EUR/USD,1.491119766543971
EUR/USD,1.490606758281807
EUR/USD,1.4845205817933287
EUR/USD,1.4851472625101003
EUR/USD,1.4799081396654177
EUR/USD,1.4745160710077658
EUR/USD,1.4657125253300989
EUR/USD,1.4587457258524121
EUR/USD,1.4542989104366444
EUR/USD,1.4516855009730474
EUR/USD,1.4443713863699126
EUR/USD,1.4380002493766615
EUR/USD,1.4457032534155076
EUR/USD,1.438572338680496
EUR/USD,1.441350011783971
EUR/USD,1.4327553316215076
EUR/USD,1.4333311333166967
EUR/USD,1.432061550859575
EUR/USD,1.4400627610498355
EUR/USD,1.4388385620859414
EUR/USD,1.4439501821750929
EUR/USD,1.4471368733075463
EUR/USD,1.4530062761917864
EUR/USD,1.447291430997107
EUR/USD,1.4493013546703049
EUR/USD,1.4394711406911687
EUR/USD,1.4434518407673884
EUR/USD,1.4372741727403344
EUR/USD,1.4408629669879012
EUR/USD,1.4494348010032758
EUR/USD,1.4589027668013645
EUR/USD,1.450833116135796
EUR/USD,1.4472498929433657
EUR/USD,1.43898596198094
EUR/USD,1.4377474132032257
EUR/USD,1.439283368675034
EUR/USD,1.4431394974992866
EUR/USD,1.4426567025963628
EUR/USD,1.4482311560832932
EUR/USD,1.4413004583136666
EUR/USD,1.4345139331583885
EUR/USD,1.4312955727475012
EUR/USD,1.4283671891273877
EUR/USD,1.4224914357934089
EUR/USD,1.420646810826514
EUR/USD,1.4172621106013183
EUR/USD,1.4132041273221103
EUR/USD,1.4039750823593478
EUR/USD,1.3954294842650201
EUR/USD,1.3994497863954019
EUR/USD,1.3955360660124694
EUR/USD,1.3871774824076608
EUR/USD,1.3866021080997601
EUR/USD,1.3861836862074433
EUR/USD,1.3891701771169493
EUR/USD,1.3897235688001013
EUR/USD,1.3981748635919213
EUR/USD,1.4008221802048704
EUR/USD,1.4057147742596796
EUR/USD,1.3958354742012289
EUR/USD,1.403597040632839
EUR/USD,1.3973880757942723
EUR/USD,1.3919773561725974
EUR/USD,1.401735712932532
EUR/USD,1.3981314512934442
EUR/USD,1.39511532732258
EUR/USD,1.3875681764854781
EUR/USD,1.3822404512819517
EUR/USD,1.3911901737995132
EUR/USD,1.39864519833804
EUR/USD,1.3913558889768898
EUR/USD,1.3889762811856876
EUR/USD,1.3938533213675124
EUR/USD,1.3990776067629263
EUR/USD,1.404992584206795
EUR/USD,1.4036326656558034
EUR/USD,1.3971671467518132
EUR/USD,1.4000408723327555
EUR/USD,1.4060674052061095
EUR/USD,1.4032478620634357
EUR/USD,1.3968713129978743
EUR/USD,1.3961543335833257
EUR/USD,1.3967462360003415
EUR/USD,1.396316147675876
EUR/USD,1.4015703381483622
